,lokasi,ulasan,label
450,Bukit Jaddhih,"['Banyak', 'pungli', 'objek', 'foto', '.']",0
451,Bukit Jaddhih,"['tempatnya', 'bagus', ',', 'keren', ',', 'kearah', 'wisata', 'pemandangan']",1
452,Bukit Jaddhih,"['Awal', 'berasa', 'doang', ',', 'area', 'bukit', 'disamperin', 'orang', 'diarahkan', 'spot2', 'Poto', ',', 'lokasi', 'asik', ',', 'spot', 'indah', ',', 'saran', 'kebersihan', 'diperhatikan', '…']",1
453,Bukit Jaddhih,"['Takjub', 'pemandangan', 'sini.sangat', 'biasa.bukit', 'jaddih', 'bekas', 'tambang', 'batu', 'kapur', 'gess']",1
454,Bukit Jaddhih,"['Bagus', 'foto-foto']",1
455,Bukit Jaddhih,"['Sangatlah', 'sayang', 'lokasi', ',', 'sepi', 'dampak', 'Corona']",1
456,Bukit Jaddhih,"['Tempatnya', 'bagus', ',', 'kelola', 'warga', 'lokal', 'pungli', 'masuk', 'wisata', '.']",1
457,Bukit Jaddhih,"['Keren', '....', 'Pas', 'panasan', 'kerennya', '...', '😭😭😭', '…']",1
458,Bukit Jaddhih,"['Bgus', 'sih', ',', 'sepi']",1
459,Bukit Jaddhih,"['Salah', 'wisata', 'recomend', 'Bangkalan', 'Madura']",1
460,Bukit Jaddhih,"['Tempatnya', 'panas', 'musim', 'hujan.kalau', 'kesana', 'dihimbau', 'bawa', 'masker', 'topi', 'pakai', 'sunblock']",1
461,Bukit Jaddhih,"['Recomended', '.', 'Jalan', 'susah', '.', 'Jgn', 'lpa', 'bawa', 'topi', '.', 'Masker', 'kacamata', 'hitam']",1
462,Bukit Jaddhih,"['Datang', 'berubah', 'lumut', '..', 'mumpung', 'berwarna', 'putih', '🤭', '…']",1
463,Bukit Jaddhih,"['Salah', 'destinasi', 'wisata', 'pulau', 'Madura', '.', 'Merupakan', 'pegunungan', 'kapur', 'ditambang', 'warga', '.', 'Panas', 'iya', '.', 'Tapi', 'terbayar', 'pemandangan', 'indah']",1
464,Bukit Jaddhih,"['Bukit', 'kapur', 'ditambang', '.', 'Menyajikan', 'keindahan', 'bekas', 'galian', 'bagus', ',', 'dalan', 'tahap', 'pengembangan']",1
465,Bukit Jaddhih,"['panas', 'penuh', 'debu', 'berbayar', 'masuk', 'akses', 'ingini', 'bagus', 'sih', 'pemandangannya', 'instragamable', 'banget', '..']",1
466,Bukit Jaddhih,"['Tempat', 'Bagus', '..', 'Saran', 'pagi', 'sore', '..', 'Karena', 'panas', '...', '☀☀☀']",1
467,Bukit Jaddhih,"['Msh', 'kurangnya', 'perawatan', '.....', 'Baik', 'petunjuk', 'arah', ',', 'bagus', 'spot', 'foto', '...']",1
468,Bukit Jaddhih,"['Sangat', 'unik', 'menarik', 'dikunjungi', '.', 'Namun', 'sayang', 'musim', 'kemarau', 'airnya', 'menguning', ',', 'biru', 'kebanyakan', 'foto', 'beredar', '.', 'Bila', 'kesini', 'hati-hati', 'debu', ',', 'lupa', 'siapkan', 'masker', '.']",1
469,Bukit Jaddhih,"['Pas', 'mendung', 'kesini', 'oke', '.', 'Tapi', 'panas', 'wow', '...']",1
470,Bukit Jaddhih,"['Tempat', 'bagus', 'hunting', 'foto', 'rekreasi', 'keluarga']",1
471,Bukit Jaddhih,"['Bukit', 'kapur', 'diukir', 'indah', '.', 'Sayang', 'berdebu', 'ditambang', 'kapurnya']",1
472,Bukit Jaddhih,"['Bagus', ',', 'renovasi', '.', 'Mungkin', 'bagus']",1
473,Bukit Jaddhih,"['Bukit', 'jaddih', 'Bangkalan', 'bukit', 'kapur', 'aktif', '.', 'Jadi', 'banya', 'pekerja', 'aktivitas', 'penambangan', '.', 'Sebagian', 'spot', 'bekas', 'penambangan', 'wahana', 'wisat', '.', 'Di', 'kolam', '…']",1
474,Bukit Jaddhih,"['Perbukitan', 'kapur', 'olah', 'wisata', 'batu', 'kapur']",1
475,Bukit Jaddhih,"['Bukit', 'Jaddih', 'Madura', ',', 'keren', 'lokasinya', 'berasa', 'negeri', ',', 'cocok', 'suka', 'berpetualang', '😊👏👏', '…']",1
476,Bukit Jaddhih,"['Tempat', 'indah', ',', 'sarankan', 'berkunjung', 'lupa', 'bawa', 'masker', ',', 'angin', 'kencang']",1
477,Bukit Jaddhih,"['Panas', 'berdebu', '...', 'kesana', 'baiknya', 'siapkan', 'masker', ',', 'kacamata', ',', 'topi', 'payung', '...', 'mohon', 'retribusi', 'biaya', 'masuk']",0
478,Bukit Jaddhih,"['Tempat', 'bagus', ',', 'cuman', 'pungli', '.', 'Tiket', 'masuk', '20rb', '..', 'Trus', ',', 'eh', 'ditarik', 'uang', 'parkir', '20rb']",1
479,Bukit Jaddhih,"['Hanya', 'pemandangan', 'bukit', 'kapur', ',', 'selebihnya', 'apa-apa', 'disana', ',', 'danau', 'kering']",0
480,Bukit Jaddhih,"['Ketika', 'pola', 'kerukannya', ',', 'nambangnya', 'penuh', 'perhitungan', '.']",0
481,Bukit Jaddhih,"['Lokasi', 'wisata', 'dikelola', 'masyarakat', ',', 'menimbulkan', 'kesan', 'amburadul', '.', 'Tidak', 'lokasi', 'parkir', 'memadai', '.', 'Harga', 'tiket', 'relatif', 'murah', ',', '5rb/orang', '.']",1
482,Bukit Jaddhih,"['Belum', 'terawat', ',', 'pungli', 'tiket', 'masuk']",0
483,Bukit Jaddhih,"['Tempat', 'cocok', 'rekreasi', '.', 'Namun', 'hati-hati', 'berangkat', 'berduaan', '.', 'Karena', 'begal']",0
484,Bukit Jaddhih,"['Spot', 'Foto', 'latar', 'bukit', 'kapur', 'bekas', 'galian', 'tambang', '.', 'Toilet', 'gelap', 'lampu', '.', '…']",1
485,Bukit Jaddhih,"['Lahan', 'luas', '...', 'cocok', 'wisata', 'Surabaya', '.', 'Buat', 'foto-foto', 'prewedding', ',', 'keluarga', '.', 'Tiket', 'parkir', 'motor', '10rb', '.dan', 'tikect', 'masuk', '5000', 'perorangan', '.', 'Disarankan', 'bawa', 'payung', ',', 'kondisi', 'sehat', 'jalan²', 'tanjakan', '…']",1
486,Bukit Jaddhih,"['Tempat', 'wisatanya', 'lumayan', 'bagus', ',', 'panas']",1
487,Bukit Jaddhih,"['Bagus', 'sih', 'nya😊', ',', 'berteduh', 'Panas', 'bgt🥵🥵', '…']",1
488,Bukit Jaddhih,"['Tempat', 'tambang', 'kapur', '.', 'Bagus', 'tempatnya', '.', 'Sayangnya', 'jalan', 'lokasi', 'habis', 'hujan', 'becek', 'berlumpur', '.', 'Sehingga', 'berbahaya', 'pengendara', 'motor', '.']",1
489,Bukit Jaddhih,"['seindah', 'sebagus', '1-2', 'kondisi', 'danau', 'buatan', 'mengenaskan']",1
490,Bukit Jaddhih,"['Keren', 'pemandangannya', 'sayangnya', 'jalannya', 'terbenahi']",1
491,Bukit Jaddhih,"['Tempatnya', 'menarik', 'explore', ',', 'hidden', 'spot', 'sepi', 'banget', 'wisatawan', 'umunya', '.']",1
492,Bukit Jaddhih,"['Wajib', 'sun', 'glasses', '&', 'sun', 'cream', 'Selebihnya', 'wow', '&', 'indah']",1
493,Bukit Jaddhih,"['Keren', ',', 'bekas', 'pertambangan', 'dijadikan', 'wisata']",1
494,Bukit Jaddhih,"['Keren', 'banget', '..', 'Unik', 'ukiran', 'batu', 'kapur', 'dibentuk', 'rupa', 'Cukup', '35rb', '..', 'Video', 'tonton', 'dichannel', 'youtube', 'dianawek', 'dian']",1
495,Bukit Jaddhih,"['Bagus', 'rek', '..', 'kak', 'bagusan', 'sunset', 'pagi']",1
496,Bukit Jaddhih,"['Banyak', 'preman', 'panas', '.', 'Jadi', 'nyaman', 'berwisata', '.']",0
497,Bukit Jaddhih,"['Danaunya', 'kayak', 'terawat', ',', 'aksesnya', 'bagus', ',', 'lumayan', 'sih', 'foto-foto']",1
498,Bukit Jaddhih,"['Mestinya', 'wisata', 'pakai', 'jeep', 'suramadu', 'bukit', 'jaddih', '..', 'terbayang', 'asyiknya', 'sih', 'sawah2', ',', 'jalan', 'makadam', 'muter2', 'bukit', '😍😘', '…']",1
499,Bukit Jaddhih,"['Tempat', 'bagus', ',', 'sayangkan', 'Pungli', 'Pungli', ',', 'jalan', 'masuk', 'lokasi', 'bagus', 'Sangat', 'harapkan', 'dinas', 'parawisata', 'yamg', 'berkaitan', 'Tolong', 'benahi', '.']",1
500,Bukit Jaddhih,"['Penambangan', 'kapur', 'dijadikan', 'obyek', 'wisata', '.', 'Lebih', 'tebing', 'breksi', ',', 'potensial', '.', 'Masih', 'dikembangkan']",1
501,Bukit Jaddhih,"['Sangat', 'bagus', 'keren', 'foto', '..']",1
502,Bukit Jaddhih,"['Tempatnya', 'bagus', ',', 'sayang', 'panas', 'menyengat', '.']",1
503,Bukit Jaddhih,"['Bagus', '.', 'Sangat', 'potential', 'dikembangkan', '.', 'Akses', 'jalan', 'pengelolaan', 'obyek', 'wisata', 'ditingkatkan']",1
504,Bukit Jaddhih,"['Pemandanganya', 'bagus', ',', 'kesini', 'mendingan', 'sore', '.', 'Supaya', 'kena', 'terik', 'matahari', 'panas']",1
505,Bukit Jaddhih,"['Nice', 'place', 'n', 'pintar', 'cari', 'spot', 'foto', 'kece', '..', '👍🏻', '…']",1
506,Bukit Jaddhih,"['Bagus', 'menyeramkan', '😂', '.', 'Kalo', 'berangkat', 'cewek', '.', 'Jalanan', 'curam', '.', 'Mending', 'mobil', 'kesini', 'debunya', 'bertebaran', '.', 'Trus', 'danaunya', 'musim', 'panas', 'ijo', 'biru', '.', '…']",1
507,Bukit Jaddhih,"['Disini', 'pemandangan', 'indah', ',', 'dikelilingi', 'pegunungan', 'kapur', '.', 'Menjadi', 'menarik']",1
508,Bukit Jaddhih,"['Nggak', 'tau', 'sih', ',', 'menurutku', 'sistem', 'administrasi', 'tertata', ',', 'but', 'lumayan']",0
509,Bukit Jaddhih,"['Buat', 'spot', 'photo', 'sih', 'LG', 'kemarau']",1
510,Bukit Jaddhih,"['Akibat', 'keserakahan', 'manusia', 'bukit', 'jaddih', ""''"", 'hilang']",0
511,Bukit Jaddhih,"['Panas', '.', 'Dan', 'mahal', 'tiket', '.', 'Masa', 'disuruh', 'bayar', '2', 'kali', '.', '2', 'orang', '40rb', '.', 'Tempat', 'mengecewakan', '.', 'Parahh']",0
512,Bukit Jaddhih,"['Tempat', 'bagus', 'tiket', 'masuk', '30', '.', 'Kalau', 'keatas', 'bertambah', 'biaya']",1
513,Bukit Jaddhih,"['Ada', 'perahu', 'foto', 'kolam', 'renang']",1
514,Bukit Jaddhih,"['Tempat', 'wisatanya', 'bagus', 'eksotis', ',', ',', ',', 'bagus', 'wawasan', 'perbukitan', 'keras']",1
515,Bukit Jaddhih,"['Pilihan', 'wisata', 'bagus', ',', 'preman', '.', 'Dikit2', 'bayar', '.']",1
516,Bukit Jaddhih,"['Tempatnya', 'artistik', '..', 'bagus', 'foto', 'spot', '..', 'cuman', 'panas', '..']",1
517,Bukit Jaddhih,"['Tempat', 'penggalian', 'kapur', 'dijadikan', 'wisata']",1
518,Bukit Jaddhih,"['Bukitnya', 'buruk', ',', 'lumayan', 'foto-foto', ',', 'hawanya', 'panas']",1
519,Bukit Jaddhih,"['Jng', 'bagus', 'viewnya', 'swa', 'berfoto']",1
520,Bukit Jaddhih,"['Akses', 'buruk', ',', 'penunjuk', 'arah', 'masuk', 'keuar', '.', 'Karena', 'membingungkan']",0
521,Bukit Jaddhih,"['View', 'bagus', 'Tempatnya', 'dingin', 'sejuk']",1
522,Bukit Jaddhih,"['Perlu', 'ditingkatkan', 'dikembangkan', 'atraktif', 'menarik', '.']",1
523,Bukit Jaddhih,"['Bagus', '...', 'panasnya', 'mintak', 'ampunnnn😅gpp', 'seru👍', '…']",1
524,Bukit Jaddhih,"['Bagusss', 'cumaa', 'PUNGLINYA', 'ITULOHH', '....', 'WAGELASEEEHH', '!', '!', 'bikin', 'kesana', 'atur', 'tur', 'tur', '..', 'Jalan', 'meter', 'bayar', '...', 'jalan', 'bayar', '...', 'Jalan', 'bayar', '...', '-.-', ""''"", ')', 'sih', 'menurutku', '.']",1
525,Bukit Jaddhih,"['Tempat', 'keren', 'banget', '..', 'Dri', '.', 'Masuk', 'pungutan', 'biaya', '...']",1
526,Bukit Jaddhih,"['Kurangnya', 'penunjuk', 'jalan', ',', 'lokasi', 'berdebu', 'goa', 'pote', 'lumayan', 'dingin', 'sejuk', ',', 'lokasi', 'berdebu', 'area', 'tambang', 'batu', 'kapur']",0
527,Bukit Jaddhih,"['Pertambangan', 'kapur', 'jadikan', 'objek', 'wisata', ',', 'goa2', 'buatan', ',', 'danau', 'tebing2', 'kapur', '.']",1
528,Bukit Jaddhih,"['Bukit', 'jaddih', 'destinasi', 'menarik', 'dikunjungi', 'Madura', '.', 'Bukit', 'Jaddih', 'destinasi', 'tambang', 'kapur', 'memiliki', 'pemandangan', 'Instagramable', '.', '…']",1
529,Bukit Jaddhih,"['Danau', 'bagus', '.', 'Lebih', 'bagus', 'bukitnya', '.', 'Viewnya', 'mantap', '.']",1
530,Bukit Jaddhih,"['Bulan', 'Agustus', 'kesana', '..', 'Danaunya', 'surut', '..', 'airnya', 'penuh', 'bagus']",1
531,Bukit Jaddhih,"['Lagi', 'SDM', 'penduduk', 'sana😭', '…']",0
532,Bukit Jaddhih,"['Oct', '2022', ',', 'seputih', '2016', '.']",0
533,Bukit Jaddhih,"['Tempat', 'nan', 'indah', 'sempurna', 'berpose', 'serasa', 'dunia', 'dongeng']",1
534,Bukit Jaddhih,"['Banyak', 'tukang', 'parkir', 'abal-abal', 'biaya', 'parkir', 'bayar', 'parkir', ',', 'selebihnya', 'bagus', 'viewnya']",1
535,Bukit Jaddhih,"['Pemandangannya', '👍😎👍', '…']",1
536,Bukit Jaddhih,"['Melihat', 'tambang', 'kapur', 'diubah', 'obyek', 'wisata', '.', 'Pakai', 'sunscreen', 'alat', 'pelindung', ',', 'siang', 'panas']",1
537,Bukit Jaddhih,"['Kerennn', 'tempatnya', 'cocok', 'bersantaii', '👍', '…']",1
538,Bukit Jaddhih,"['Setelah', 'disuguhkan', 'hamparan', 'bukit', 'kapur', 'indah']",1
539,Bukit Jaddhih,"['Semua', 'bagus', '..', 'Sayangnya', 'toiletnya', 'airnya', 'kotor']",1
540,Bukit Jaddhih,"['recomend', 'sayang', 'pungli', '.', 'ditindak', 'tegass']",0
541,Bukit Jaddhih,"['dasarnya', 'bagus', ',', 'perbaikan', 'pengembangan']",1
542,Bukit Jaddhih,"['Bagus', 'panas', 'banget', ',', 'restribusi', ',', 'penunjuk', 'arah']",1
543,Bukit Jaddhih,"['Tempat', 'penambangan', 'batu', 'kapur', ',', 'hati-hati', 'pengunjung', 'kendaraan', 'roda', '2', 'pergi', 'berkelompok.mi']",1
544,Bukit Jaddhih,"['Pas', 'otw', 'kesana', 'hati-hati', 'banget', 'narikin', 'uang', '.', 'Terus', 'diatas', 'dimintain', 'uang', 'tiket', 'masuk', 'bayar', '.', 'Hati2', 'guys']",0
545,Bukit Jaddhih,"['Tempatnya', 'bagus', 'foto', '.', 'Biayanya', 'murah', 'meriah', ',', '10', 'ribu', '2', 'orang', 'plus', 'motor', '.']",1
546,Bukit Jaddhih,"['Bukit', 'Yang', 'Bagus', 'Indah', 'rugi', 'rekreasi']",1
547,Bukit Jaddhih,"['Sepiiiiii', 'apa-apa', '..', 'seru']",0
548,Bukit Jaddhih,"['Mungkin', 'bagus', 'kesana', 'musim', 'hujan']",1
549,Bukit Jaddhih,"['Bagus', '...', 'jalan', 'lokasi', 'memperbaiki', '....']",1
550,Bukit Jaddhih,"['Walaupun', 'panas', 'debu', ',', 'suka', '..', 'kece', 'banget', '😍😍😍😍', '…']",1
551,Bukit Jaddhih,"['Panas', 'siang', '...', 'Tapi', 'pagi', 'sore', 'menyarankan', 'sih']",1
552,Bukit Jaddhih,"['Sudah', 'perbaiki', 'Wisata']",1
553,Bukit Jaddhih,"['Tempatnya', 'panas', 'siap2', 'bawa', 'payung', '.', 'Terlalu', 'retribusi', 'menjengkelkan', '.']",0
554,Bukit Jaddhih,"['Bagus', 'pungutan', 'liar', '.']",1
555,Bukit Jaddhih,"['Keren', 'suka', 'foto-foto', 'vibes', 'mantap']",1
556,Bukit Jaddhih,"['Bukit', 'kapur', 'indah', '.', 'Terdapat', 'danau', 'berwarna', 'biru', 'lembahnya', '.', 'Bagus', 'unutk', 'wisata', 'disekitar', 'Madura', 'jembatan', 'Suramadu', '.']",1
557,Bukit Jaddhih,"['Tempatnya', 'asli', ',', 'asli', 'panas😅', 'Untuk', 'masuk', 'kesana', 'kudu', 'bayar', '3x', 'Pertama', 'seikhlasnya', '…']",0
558,Bukit Jaddhih,"['Tambang', 'batu', 'putih', 'Madura', 'daya', 'tarik', 'wisata']",1
559,Bukit Jaddhih,"['Bagus', 'banget', 'tempatnyaa', '.', 'Cocok', 'refreshing']",1
560,Bukit Jaddhih,"['Panas', ',', 'view', 'foto', 'spot', 'keren']",1
561,Bukit Jaddhih,"['Sukaaa', 'banget', 'panoramanya', 'terima', 'kasih', 'bpak', 'memfoto']",1
562,Bukit Jaddhih,"['Bagus', 'dikunjungi', ',', 'teman-teman', 'main', 'kemadura']",1
563,Bukit Jaddhih,"['Tempat', 'asi', '...', 'pemandangan', 'agus', 'cocok', 'suka', 'adventure']",1
564,Bukit Jaddhih,"['Puanase', 'poll', '!', 'Tapi', 'keren', 'banget', 'pepotoan', '!', '!']",1
565,Bukit Jaddhih,"['Ini', 'indah', 'petualangan', 'Dan', 'mengajak', 'keluarga', 'teman', 'teman']",1
566,Bukit Jaddhih,"['Bagus', 'spot', 'foto', '.', 'Tapi', 'kesana', 'disarankan', 'Bangkalan', 'Kota', 'rombongan', '2', 'orang', '4', 'orang']",1
567,Bukit Jaddhih,"['Bukit', 'panorama', 'indah', '..']",1
568,Bukit Jaddhih,"['Puanas', ',', 'persiapan', 'bawa', 'kacamata', 'hitam', 'biar', 'silau']",0
569,Bukit Jaddhih,"['Tempatnya', 'sih', 'bagus', 'tempatnya', 'berdebu', ',', 'lokasinya', 'masuk', 'jalan', 'utama']",1
570,Bukit Jaddhih,"['Viewnya', 'bagus', ',', 'tata', '...']",1
571,Bukit Jaddhih,"['Wisata', 'tambang', 'batu', 'kapur', '.', 'Mungkin', 'kelola', 'fasilitas', 'seadanya', '.', 'Masuk', 'gerbang', 'dipungut', 'Rp', '20.000', '.', 'Sampai', 'dipaksa', 'bayar', 'Rp', '5000', 'karcis', '.', 'Buat', 'foto-foto', 'bagus', 'danau', 'buatan', 'goa', 'goa']",1
572,Bukit Jaddhih,"['Wisata', 'alam', 'memanfaatkan', 'bekas', 'pertambangan', ',', 'cocok', 'selfi', ',', 'lokasinya', 'makam', 'mbah', 'kholil']",1
573,Bukit Jaddhih,"['Saran', 'kesini', 'menjelang', 'sore', 'matahari', 'redup', '.', 'Mengingat', 'tanahnya', 'batu', 'kapur', ',', 'warnanya', 'putih', ',', 'silau', 'banget', 'mata', '.', 'Sumpah', '.', 'Kalian', 'wajib', 'pakai', 'kacamata', 'hitam', 'biar', 'mantap', 'foto-fotonya', '.', '…']",1
574,Bukit Jaddhih,"['Tidak', 'direkomendasikan', 'mengendarai', 'sepeda', 'motor', 'medan', 'batuan', 'kapur', 'berlumut', 'menyebabkan', 'sepeda', 'motor', 'tergelincir', '.', 'Sedia', 'sunscreen', 'masker', 'suhu', 'udara', 'panas', 'berdebu', 'akibat', 'proses', 'penambangan', 'batuan', 'kapur', '.']",0
575,Bukit Jaddhih,"['Wisata', 'eks', 'penambangan', 'batu', '(', 'kapur', ')', 'Waktu', 'masuk', 'lokasi', 'wisata', ',', 'pengunjung', 'dikenakan', 'bea', 'masuk', ':', '…']",0
576,Bukit Jaddhih,"['Tempatnya', 'panas', 'siang', 'terbayarkan', 'view', 'indah', '....']",1
577,Bukit Jaddhih,"['Tambang', 'bukit', 'kapur', 'lumayan', 'cantik', '...', 'Sayangnya', 'kebanyakan', 'menarik', 'duit', '.', 'Ga', 'resmi', '.']",1
578,Bukit Jaddhih,"['libur', 'tanggal', 'merah', 'rame', 'banget', '..', 'akses', 'enak', 'arah', 'terminal', 'bangkalan']",1
579,Bukit Jaddhih,"['Tempatnya', 'bagus', 'foto', 'foto', 'unik']",1
580,Bukit Jaddhih,"['Minusnya', 'terawat']",0
581,Bukit Jaddhih,"['Tempatnya', 'Bagus', ',', 'pengelolaan', 'pemerintahan', ',', 'pemalakan', 'liar', 'ditemui']",1
582,Bukit Jaddhih,"['Tempatnya', 'bagus', 'ekspektasi', ',', 'masuknya', 'kemarin', 'gratis', 'sih', 'pagi', ',', 'enggak tau', 'bayar', '.']",1
583,Bukit Jaddhih,"['Sangat', 'eksotis', 'bagus']",1
584,Bukit Jaddhih,"['Sudah', 'kali', 'kesini', 'view', 'kalah', 'diluar', 'negeri', 'kali', 'bukit', 'jeddih', 'audah', 'diperbaiki', 'ramah', 'wisata']",1
585,Bukit Jaddhih,"['viewnya', 'bagus', '....', 'musti', 'bawa', 'kacamata', 'hitam', 'biar', 'silau', 'pantulan', 'tebing']",1
586,Bukit Jaddhih,"['Semakin', 'keren', 'bukit', 'kapur', 'ujun', 'barat', 'pulau', 'madura', '👍👍', '…']",1
587,Bukit Jaddhih,"['Bagus', 'indah', 'sayang', 'dikelola', 'obyek', 'wisata']",1
588,Bukit Jaddhih,"['Bukan', 'kali', 'kesini', '...', 'Tp', 'sudut', 'terekspose', '....']",1
589,Bukit Jaddhih,"['Spot', 'foto', 'bagus', 'sayang', 'pungli', 'preman', '.', 'Orang2', 'bersahabat', '.']",1
590,Bukit Jaddhih,"['Tempat', 'bagus', 'unt', 'foto-foto', '...', 'panas', '..', 'menyenangkan']",1
591,Bukit Jaddhih,"['Sekedar', 'nostalgia', 'Ini', 'photo', 'jaddih', 'tenar', ',', 'kesini', 'lihat', 'kayak', 'iceland']",1
592,Bukit Jaddhih,"['Bagus', 'ambil', 'spot', 'bagus', 'foto']",1
593,Bukit Jaddhih,"['Masuk', 'lokasi', 'kebanyakan', 'tiket', '.......']",0
594,Bukit Jaddhih,"['Tempat', 'bagus', 'keren', 'foto-foto', '...', 'intragamble', '...']",1
595,Bukit Jaddhih,"['Tempat', 'bagus', 'pemandangan', 'batu', 'kapur', 'unik', '.', 'Recommended', 'pecinta', 'fotografi']",1
596,Bukit Jaddhih,"['Tempat', 'keren', ',', 'keren', 'akses', 'jalannya', 'bagus', '.']",1
597,Bukit Jaddhih,"['Suasana', 'bagus', ',', 'sistem', 'karcis', 'enak', ',', 'olah', 'pungli', '...']",1
598,Bukit Jaddhih,"['Banyak', 'pungli', ',', 'pelayanan', 'ramah', ',', 'kesannya', 'memalak', ',', 'terawat', ',']",0
599,Bukit Jaddhih,"['Keren', ',', 'semoga', 'maju', ',', 'penataannya', ',', 'keamanan', 'kenyamanan', 'pengunjung']",1
600,Bukit Jaddhih,"['Indahnya', '..', 'Kata', 'teman', 'ajak', '.', 'Tak', 'ekspektasinya', '.']",1
601,Bukit Jaddhih,"['Wisata', 'madura', 'foto', 'instagramable', 'mueah', '.', 'Ini', 'foto', 'jaddih', '2']",1
602,Bukit Jaddhih,"['Waktu', 'nyampai', 'sore', 'panas']",1
603,Bukit Jaddhih,"['Kurang', 'terawat', '.', 'Sistem', 'tiket', 'masuk', 'buruk', '.']",0
604,Bukit Jaddhih,"['Kurang', 'tertata', '(', 'semrawut', ')', 'pengalaman', 'masuk', 'bayar', '2X', '..', 'Spot', 'foto', '😊', '…']",0
605,Bukit Jaddhih,"['Salah', 'pemandangan', 'aan', 'memajakan', 'mata', 'pengunjung']",1
606,Bukit Jaddhih,"['Satu2nya', 'bukit', 'kapur', 'berwarna', 'putih', 'bangakalan', 'madura', ',', 'mayoritas', 'masyarakat', 'tergolong', 'ramah', 'tamah']",1
607,Bukit Jaddhih,"['Spot', 'istimewa', 'berfoto', 'selfie']",1
608,Bukit Jaddhih,"['Siap', 'pecahan', '10rb', '....', 'pungli']",0
609,Bukit Jaddhih,"['Pakai', 'masker', 'pakai', 'helm', 'pakai', 'boot', 'lupa', 'kacamata', 'kesini', ',', 'sejam', 'penambang', 'kapur']",1
610,Bukit Jaddhih,"['Tempatnya', 'bagus', 'berpotensi', 'akses', 'mudah', '.']",1
611,Bukit Jaddhih,"['Kapok', 'kesana', '....', 'belok', 'jalan', 'aspal', 'lokasi', 'tarikan', '10', 'ribu', '.', 'Masuk', 'lokasi', 'tarikan', '20', 'ribu', '.', 'Terus', 'masuk', 'parkir', 'foto', 'foto', 'tarikan', '20', 'ribu', '.', 'Pindah', 'spot', 'tarikan', '20', 'ribu', '....', 'Bosan', 'disana', '…']",1
612,Bukit Jaddhih,"['Tempatnya', 'bagus', ',', 'pagi2', 'banget', 'jam', '7', 'kesini', 'foto-foto', 'berasa', 'kayak', 'gunung', 'Es', '.', 'Menuju', 'siang', 'cuaca', 'panas', ',', 'sarankan', 'pakai', 'sunblock/sunscreen', ',', 'berasa', '…']",1
613,Bukit Jaddhih,"['Kurang', 'rekomendasi', 'rekreasi', 'keluarga', 'Untuk', 'foto-foto', 'lumayan', 'bagus', '👍', '…']",1
614,Bukit Jaddhih,"['Mengecewakan', ',', 'pungutan', 'liar', '.', 'Belok', 'jalan', 'aspal', 'lokasi', 'deh', 'kena', '10', 'ribu', '.', 'Masuk', 'lokasi', 'kena', '20', 'ribu', '.', 'Masu', 'area', 'kena', '20', 'ribu', '.', 'Pindah', 'mobil', 'kena', '20', 'ribu', '.', 'Pindah', 'mobil', 'foto', 'foto', 'kena', '20', 'ribu', '.', 'Kapoooook', 'kesana', '...', 'Pungutan', 'liar', 'tok', '...']",1
615,Bukit Jaddhih,"['Pas', 'kemarau', 'danaunya', 'kering']",0
616,Bukit Jaddhih,"['Jangan', 'kesini', 'siamg', '...', 'Alamat', 'foto²']",1
617,Bukit Jaddhih,"['wisata', 'unik', 'bagus']",1
618,Bukit Jaddhih,"['Bagus', 'pungli']",1
619,Bukit Jaddhih,"['Tempat', 'asik', ',', 'hati', 'hati', 'hujan', ',', 'jalanan', 'berbatu']",1
620,Bukit Jaddhih,"['Prospek', 'bagus', 'pariwisata', ',', ',', 'dikembangkan', '..']",1
621,Bukit Jaddhih,"['Bagus', 'sih', 'view', ',', 'banget', 'bayar', 'bayar']",1
622,Bukit Jaddhih,"['Tempat', 'bagus', ',', 'culture', 'date', 'kali', 'hehe', ',', 'cuman', 'siang', 'panas', 'banget', 'memicing', 'mata']",1
623,Bukit Jaddhih,"['Tempat', 'wisata', 'keren', '..', 'Tapi', 'pos', 'pembayaran', 'tiket']",1
624,Bukit Jaddhih,"['Tempat', 'gersang', 'usahakan', 'bawa', 'masker', ',', 'danau', 'warna', 'ijo', 'biruuu']",0
625,Bukit Jaddhih,"['Nggak', 'secantik']",1
626,Bukit Jaddhih,"['Pemandangannya', 'bagus', '.', 'Tempatnya', 'instagram-able', '.', 'Tapi', 'sayang', 'pungli', 'warga', 'lokal', '.', 'Pertama', 'disuruh', 'bayar', 'kas', 'kampung', '10ribu', ',', 'dalem', 'bayar', 'tiket', 'masuk', 'orang', ',', 'parkir', '…']",1
627,Bukit Jaddhih,"['Baguss', 'sih', ',', 'hati', 'hati', ',', 'tarikan', 'liar']",1
628,Bukit Jaddhih,"['Sebaiknya', 'bawa', 'kacamata', 'hitam', ',', 'mengurangi', 'silau']",1
629,Bukit Jaddhih,"['Mantap', 'selfie', 'n', 'jalan-jalan', 'murah', 'meriah', 'pulau', 'madura']",1
630,Bukit Jaddhih,"['Pemandangannya', 'bagus', '.', 'Walaupun', 'jalannya', 'jelek', '.']",1
631,Bukit Jaddhih,"['Hmm', '....', 'panas', '...', 'lmayan', 'bagus', '..']",1
