ulasan,label,tokens,normalized,stem,token_finish
tempat rekreasi yang bagus untuk berlibur bersama keluarga,1,"['tempat', 'rekreasi', 'yang', 'bagus', 'untuk', 'berlibur', 'bersama', 'keluarga']","['tempat', 'rekreasi', 'yang', 'bagus', 'untuk', 'berlibur', 'bersama', 'keluarga']","['tempat', 'rekreasi', 'yang', 'bagus', 'untuk', 'libur', 'sama', 'keluarga']","['rekreasi', 'bagus', 'libur', 'keluarga']"
bagus bener air terjunnya,1,"['bagus', 'bener', 'air', 'terjunnya']","['bagus', 'benar', 'terjunnya']","['bagus', 'benar', 'terjun']","['bagus', 'terjun']"
pemandangannya bagus dan udaranya seger,1,"['pemandangannya', 'bagus', 'dan', 'udaranya', 'seger']","['pemandangannya', 'bagus', 'udaranya', 'segar']","['pandang', 'bagus', 'udara', 'segar']","['pandang', 'bagus', 'udara', 'segar']"
tempat wisata yang indah dan bagus,1,"['tempat', 'wisata', 'yang', 'indah', 'dan', 'bagus']","['tempat', 'wisata', 'yang', 'indah', 'bagus']","['tempat', 'wisata', 'yang', 'indah', 'bagus']","['wisata', 'indah', 'bagus']"
bagus banget banget pengen kesini lagi,1,"['bagus', 'banget', 'banget', 'pengen', 'kesini', 'lagi']","['bagus', 'banget', 'banget', 'pengin', 'kesini', 'lagi']","['bagus', 'banget', 'banget', 'pengin', 'kesini', 'lagi']","['bagus', 'banget', 'banget', 'pengin', 'kesini']"
tempat nya bagus keren,1,"['tempat', 'nya', 'bagus', 'keren']","['tempat', 'bagus', 'keren']","['tempat', 'bagus', 'keren']","['bagus', 'keren']"
mantabbb tempatnya keren,1,"['mantabbb', 'tempatnya', 'keren']","['mantabbb', 'tempatnya', 'keren']","['mantabbb', 'tempat', 'keren']","['mantabbb', 'keren']"
view yg bagus,1,"['view', 'yg', 'bagus']","['view', 'yang', 'bagus']","['view', 'yang', 'bagus']","['view', 'bagus']"
indah sekalirekomended,1,"['indah', 'sekalirekomended']","['indah', 'sekalirekomended']","['indah', 'sekalirekomended']","['indah', 'sekalirekomended']"
bagusindah,1,['bagusindah'],['bagusindah'],['bagusindah'],['bagusindah']
harga masuk rp per orang dan jika membawa kendaraan untuk parkir dikenakan biaya rp yah airnya kurang jernih tapi untuk view lumayan bagus,1,"['harga', 'masuk', 'rp', 'per', 'orang', 'dan', 'jika', 'membawa', 'kendaraan', 'untuk', 'parkir', 'dikenakan', 'biaya', 'rp', 'yah', 'airnya', 'kurang', 'jernih', 'tapi', 'untuk', 'view', 'lumayan', 'bagus']","['harga', 'masuk', 'orang', 'jika', 'membawa', 'kendaraan', 'untuk', 'parkir', 'dikenakan', 'biaya', 'airnya', 'kurang', 'jernih', 'tapi', 'untuk', 'view', 'lumayan', 'bagus']","['harga', 'masuk', 'orang', 'jika', 'bawa', 'kendara', 'untuk', 'parkir', 'kena', 'biaya', 'air', 'kurang', 'jernih', 'tapi', 'untuk', 'view', 'lumayan', 'bagus']","['harga', 'masuk', 'orang', 'bawa', 'kendara', 'parkir', 'kena', 'biaya', 'air', 'jernih', 'view', 'lumayan', 'bagus']"
tempat yang bagus dan indah,1,"['tempat', 'yang', 'bagus', 'dan', 'indah']","['tempat', 'yang', 'bagus', 'indah']","['tempat', 'yang', 'bagus', 'indah']","['bagus', 'indah']"
tempat yang indah  direkomendasikan untuk waktu keluarga,1,"['tempat', 'yang', 'indah', 'direkomendasikan', 'untuk', 'waktu', 'keluarga']","['tempat', 'yang', 'indah', 'direkomendasikan', 'untuk', 'waktu', 'keluarga']","['tempat', 'yang', 'indah', 'rekomendasi', 'untuk', 'waktu', 'keluarga']","['indah', 'rekomendasi', 'keluarga']"
rame disini kalo cari kulineran disini banyak tapi seru kalo ke air terjunnya kalo lagi pasang kayaknya sangat engga disarankan untuk mandi di air terjunnya cukup bayar parkir kendaraan disini lahan parkirnya juga luas bias motor dan mobil bus pariwisata juga bisa,1,"['rame', 'disini', 'kalo', 'cari', 'kulineran', 'disini', 'banyak', 'tapi', 'seru', 'kalo', 'ke', 'air', 'terjunnya', 'kalo', 'lagi', 'pasang', 'kayaknya', 'sangat', 'engga', 'disarankan', 'untuk', 'mandi', 'di', 'air', 'terjunnya', 'cukup', 'bayar', 'parkir', 'kendaraan', 'disini', 'lahan', 'parkirnya', 'juga', 'luas', 'bias', 'motor', 'dan', 'mobil', 'bus', 'pariwisata', 'juga', 'bisa']","['rame', 'disini', 'kalo', 'cari', 'kulineran', 'disini', 'banyak', 'tapi', 'seru', 'kalo', 'terjunnya', 'kalo', 'lagi', 'pasang', 'kayaknya', 'sangat', 'enggak', 'disarankan', 'untuk', 'mandi', 'terjunnya', 'cukup', 'bayar', 'parkir', 'kendaraan', 'disini', 'lahan', 'parkirnya', 'juga', 'luas', 'bias', 'motor', 'mobil', 'pariwisata', 'juga', 'bisa']","['rame', 'sini', 'kalo', 'cari', 'kuliner', 'sini', 'banyak', 'tapi', 'seru', 'kalo', 'terjun', 'kalo', 'lagi', 'pasang', 'kayak', 'sangat', 'enggak', 'saran', 'untuk', 'mandi', 'terjun', 'cukup', 'bayar', 'parkir', 'kendara', 'sini', 'lahan', 'parkir', 'juga', 'luas', 'bias', 'motor', 'mobil', 'pariwisata', 'juga', 'bisa']","['rame', 'cari', 'kuliner', 'seru', 'terjun', 'pasang', 'kayak', 'saran', 'mandi', 'terjun', 'bayar', 'parkir', 'kendara', 'lahan', 'parkir', 'luas', 'bias', 'motor', 'mobil', 'pariwisata']"
suasana pantai yang syahdu recommended,1,"['suasana', 'pantai', 'yang', 'syahdu', 'recommended']","['suasana', 'pantai', 'yang', 'syahdu', 'recommended']","['suasana', 'pantai', 'yang', 'syahdu', 'recommended']","['suasana', 'pantai', 'syahdu', 'recommended']"
tampilan terbaik  ,1,"['tampilan', 'terbaik']","['tampilan', 'terbaik']","['tampil', 'baik']",['tampil']
air terjun toroan adalah permata tak terduga yang membuat saya kagum saya tidak pernah menyangka akan menemukan tempat menakjubkan seperti ini di wilayah ini dan rasanya seperti harta karun yang terpendam pemandangan air terjun tepat di ,1,"['air', 'terjun', 'toroan', 'adalah', 'permata', 'tak', 'terduga', 'yang', 'membuat', 'saya', 'kagum', 'saya', 'tidak', 'pernah', 'menyangka', 'akan', 'menemukan', 'tempat', 'menakjubkan', 'seperti', 'ini', 'di', 'wilayah', 'ini', 'dan', 'rasanya', 'seperti', 'harta', 'karun', 'yang', 'terpendam', 'pemandangan', 'air', 'terjun', 'tepat', 'di']","['terjun', 'toroan', 'adalah', 'permata', 'terduga', 'yang', 'membuat', 'saya', 'kagum', 'saya', 'tidak', 'pernah', 'menyangka', 'akan', 'menemukan', 'tempat', 'menakjubkan', 'seperti', 'wilayah', 'rasanya', 'seperti', 'harta', 'karun', 'yang', 'terpendam', 'pemandangan', 'terjun', 'tepat']","['terjun', 'toro', 'adalah', 'permata', 'duga', 'yang', 'buat', 'saya', 'kagum', 'saya', 'tidak', 'pernah', 'sangka', 'akan', 'temu', 'tempat', 'takjub', 'seperti', 'wilayah', 'rasa', 'seperti', 'harta', 'karun', 'yang', 'pendam', 'pandang', 'terjun', 'tepat']","['terjun', 'toro', 'permata', 'duga', 'kagum', 'sangka', 'temu', 'takjub', 'wilayah', 'harta', 'karun', 'pendam', 'pandang', 'terjun']"
air terjun toroan ini bagus sekali air terjun yang jatuhnya langsung ke laut pemandangan yang indah bisa menikmati air terjun sekaligus menikmati keindahan laut lepas ada beberapa spot untuk foto yang bagus untuk dijadikan tempat untuk ,1,"['air', 'terjun', 'toroan', 'ini', 'bagus', 'sekali', 'air', 'terjun', 'yang', 'jatuhnya', 'langsung', 'ke', 'laut', 'pemandangan', 'yang', 'indah', 'bisa', 'menikmati', 'air', 'terjun', 'sekaligus', 'menikmati', 'keindahan', 'laut', 'lepas', 'ada', 'beberapa', 'spot', 'untuk', 'foto', 'yang', 'bagus', 'untuk', 'dijadikan', 'tempat', 'untuk']","['terjun', 'toroan', 'bagus', 'sekali', 'terjun', 'yang', 'jatuhnya', 'langsung', 'laut', 'pemandangan', 'yang', 'indah', 'bisa', 'menikmati', 'terjun', 'sekaligus', 'menikmati', 'keindahan', 'laut', 'lepas', 'beberapa', 'spot', 'untuk', 'foto', 'yang', 'bagus', 'untuk', 'dijadikan', 'tempat', 'untuk']","['terjun', 'toro', 'bagus', 'sekali', 'terjun', 'yang', 'jatuh', 'langsung', 'laut', 'pandang', 'yang', 'indah', 'bisa', 'nikmat', 'terjun', 'sekaligus', 'nikmat', 'indah', 'laut', 'lepas', 'beberapa', 'spot', 'untuk', 'foto', 'yang', 'bagus', 'untuk', 'jadi', 'tempat', 'untuk']","['terjun', 'toro', 'bagus', 'terjun', 'jatuh', 'langsung', 'laut', 'pandang', 'indah', 'nikmat', 'terjun', 'nikmat', 'indah', 'laut', 'lepas', 'spot', 'foto', 'bagus']"
wisata air terjun toroan ini memiliki pesona yang luar biasa indahnya baru pemerintahan kabupaten sampang yang sekarang sekitar tahun  sampai sekarang pembangunan kawasan air terjun toroan gencar dilakukan sayangnya disepanjang bibir ,1,"['wisata', 'air', 'terjun', 'toroan', 'ini', 'memiliki', 'pesona', 'yang', 'luar', 'biasa', 'indahnya', 'baru', 'pemerintahan', 'kabupaten', 'sampang', 'yang', 'sekarang', 'sekitar', 'tahun', 'sampai', 'sekarang', 'pembangunan', 'kawasan', 'air', 'terjun', 'toroan', 'gencar', 'dilakukan', 'sayangnya', 'disepanjang', 'bibir']","['wisata', 'terjun', 'toroan', 'memiliki', 'pesona', 'yang', 'luar', 'biasa', 'indahnya', 'baru', 'pemerintahan', 'kabupaten', 'sampang', 'yang', 'sekarang', 'sekitar', 'tahun', 'sampai', 'sekarang', 'pembangunan', 'kawasan', 'terjun', 'toroan', 'gencar', 'dilakukan', 'sayangnya', 'disepanjang', 'bibir']","['wisata', 'terjun', 'toro', 'milik', 'pesona', 'yang', 'luar', 'biasa', 'indah', 'baru', 'perintah', 'kabupaten', 'sampang', 'yang', 'sekarang', 'sekitar', 'tahun', 'sampai', 'sekarang', 'bangun', 'kawasan', 'terjun', 'toro', 'gencar', 'laku', 'sayang', 'panjang', 'bibir']","['wisata', 'terjun', 'toro', 'milik', 'pesona', 'indah', 'perintah', 'kabupaten', 'sampang', 'bangun', 'kawasan', 'terjun', 'toro', 'gencar', 'laku', 'sayang', 'bibir']"
air terjun toroan terletak di kabupaten sampang air terjunnya tdk terlalu tinggi pemandangan di sekitar lumayan bagus apalagi kalo saat matahari mau tenggelam jalan menuju lokasi medannya baik dan lancar di air terjun toroan ini tidak diperbolehkan untuk mandi karena sdh pernah menelan korban jiwa tidak bisa buat kemah juga,1,"['air', 'terjun', 'toroan', 'terletak', 'di', 'kabupaten', 'sampang', 'air', 'terjunnya', 'tdk', 'terlalu', 'tinggi', 'pemandangan', 'di', 'sekitar', 'lumayan', 'bagus', 'apalagi', 'kalo', 'saat', 'matahari', 'mau', 'tenggelam', 'jalan', 'menuju', 'lokasi', 'medannya', 'baik', 'dan', 'lancar', 'di', 'air', 'terjun', 'toroan', 'ini', 'tidak', 'diperbolehkan', 'untuk', 'mandi', 'karena', 'sdh', 'pernah', 'menelan', 'korban', 'jiwa', 'tidak', 'bisa', 'buat', 'kemah', 'juga']","['terjun', 'toroan', 'terletak', 'kabupaten', 'sampang', 'terjunnya', 'tidak', 'terlalu', 'tinggi', 'pemandangan', 'sekitar', 'lumayan', 'bagus', 'apalagi', 'kalo', 'saat', 'matahari', 'tenggelam', 'jalan', 'menuju', 'lokasi', 'medannya', 'baik', 'lancar', 'terjun', 'toroan', 'tidak', 'diperbolehkan', 'untuk', 'mandi', 'karena', 'sudah', 'pernah', 'menelan', 'korban', 'jiwa', 'tidak', 'bisa', 'buat', 'kemah', 'juga']","['terjun', 'toro', 'letak', 'kabupaten', 'sampang', 'terjun', 'tidak', 'terlalu', 'tinggi', 'pandang', 'sekitar', 'lumayan', 'bagus', 'apalagi', 'kalo', 'saat', 'matahari', 'tenggelam', 'jalan', 'tuju', 'lokasi', 'medan', 'baik', 'lancar', 'terjun', 'toro', 'tidak', 'boleh', 'untuk', 'mandi', 'karena', 'sudah', 'pernah', 'tel', 'korban', 'jiwa', 'tidak', 'bisa', 'buat', 'kemah', 'juga']","['terjun', 'toro', 'letak', 'kabupaten', 'sampang', 'terjun', 'pandang', 'lumayan', 'bagus', 'matahari', 'tenggelam', 'jalan', 'tuju', 'lokasi', 'medan', 'lancar', 'terjun', 'toro', 'mandi', 'tel', 'korban', 'jiwa', 'kemah']"
pas nyampe disana pemandangan kalender ini mah wkwk liat aja foto nya bener keren ini salah satu air terjun yang airnya langsung diterusin ke laut waw hati tapi kalau berenang disini takut keseret ke laut tapi selama laut gak pasang worth it banget lah  air tenang bening kayak kristal  ,1,"['pas', 'nyampe', 'disana', 'pemandangan', 'kalender', 'ini', 'mah', 'wkwk', 'liat', 'aja', 'foto', 'nya', 'bener', 'keren', 'ini', 'salah', 'satu', 'air', 'terjun', 'yang', 'airnya', 'langsung', 'diterusin', 'ke', 'laut', 'waw', 'hati', 'tapi', 'kalau', 'berenang', 'disini', 'takut', 'keseret', 'ke', 'laut', 'tapi', 'selama', 'laut', 'gak', 'pasang', 'worth', 'it', 'banget', 'lah', 'air', 'tenang', 'bening', 'kayak', 'kristal']","['sampai', 'disana', 'pemandangan', 'kalender', 'wkwk', 'lihat', 'saja', 'foto', 'benar', 'keren', 'salah', 'satu', 'terjun', 'yang', 'airnya', 'langsung', 'diterusin', 'laut', 'hati', 'tapi', 'kalau', 'berenang', 'disini', 'takut', 'keseret', 'laut', 'tapi', 'selama', 'laut', 'enggak', 'pasang', 'worth', 'banget', 'tenang', 'bening', 'kayak', 'kristal']","['sampai', 'sana', 'pandang', 'kalender', 'wkwk', 'lihat', 'saja', 'foto', 'benar', 'keren', 'salah', 'satu', 'terjun', 'yang', 'air', 'langsung', 'diterusin', 'laut', 'hati', 'tapi', 'kalau', 'renang', 'sini', 'takut', 'seret', 'laut', 'tapi', 'lama', 'laut', 'enggak', 'pasang', 'worth', 'banget', 'tenang', 'bening', 'kayak', 'kristal']","['pandang', 'kalender', 'wkwk', 'lihat', 'foto', 'keren', 'salah', 'terjun', 'air', 'langsung', 'diterusin', 'laut', 'hati', 'renang', 'takut', 'seret', 'laut', 'laut', 'pasang', 'worth', 'banget', 'tenang', 'bening', 'kayak', 'kristal']"
bagustidak perlu jauh jauh jalan dari parkirannyabiaya masuknya juga cukup murah hanya rb untuk  mobilhanya saja tempat parkir disini panas tidak ada tempat teduh,1,"['bagustidak', 'perlu', 'jauh', 'jauh', 'jalan', 'dari', 'parkirannyabiaya', 'masuknya', 'juga', 'cukup', 'murah', 'hanya', 'rb', 'untuk', 'mobilhanya', 'saja', 'tempat', 'parkir', 'disini', 'panas', 'tidak', 'ada', 'tempat', 'teduh']","['bagustidak', 'perlu', 'jauh', 'jauh', 'jalan', 'dari', 'parkirannyabiaya', 'masuknya', 'juga', 'cukup', 'murah', 'hanya', 'ribu', 'untuk', 'mobilhanya', 'saja', 'tempat', 'parkir', 'disini', 'panas', 'tidak', 'tempat', 'teduh']","['bagustidak', 'perlu', 'jauh', 'jauh', 'jalan', 'dari', 'parkirannyabiaya', 'masuk', 'juga', 'cukup', 'murah', 'hanya', 'ribu', 'untuk', 'mobilhanya', 'saja', 'tempat', 'parkir', 'sini', 'panas', 'tidak', 'tempat', 'teduh']","['bagustidak', 'jalan', 'parkirannyabiaya', 'masuk', 'murah', 'ribu', 'mobilhanya', 'parkir', 'panas', 'teduh']"
nice bagus cuma saya datang pas habis hujan jadi jalanan agak licin jadi hatihati ya man teman ada warung juga parkir lumayan luas,1,"['nice', 'bagus', 'cuma', 'saya', 'datang', 'pas', 'habis', 'hujan', 'jadi', 'jalanan', 'agak', 'licin', 'jadi', 'hatihati', 'ya', 'man', 'teman', 'ada', 'warung', 'juga', 'parkir', 'lumayan', 'luas']","['nice', 'bagus', 'cuma', 'saya', 'datang', 'habis', 'hujan', 'jadi', 'jalanan', 'agak', 'licin', 'jadi', 'hatihati', 'teman', 'warung', 'juga', 'parkir', 'lumayan', 'luas']","['nice', 'bagus', 'cuma', 'saya', 'datang', 'habis', 'hujan', 'jadi', 'jalan', 'agak', 'licin', 'jadi', 'hatihati', 'teman', 'warung', 'juga', 'parkir', 'lumayan', 'luas']","['nice', 'bagus', 'habis', 'hujan', 'jalan', 'licin', 'hatihati', 'teman', 'warung', 'parkir', 'lumayan', 'luas']"
air terjunnya keren airnya langsung jatuh pinggir pantai pantai lumayan bersih akses gratis cuma bayar parkir aja untuk motor rb ada tempat makan juga,1,"['air', 'terjunnya', 'keren', 'airnya', 'langsung', 'jatuh', 'pinggir', 'pantai', 'pantai', 'lumayan', 'bersih', 'akses', 'gratis', 'cuma', 'bayar', 'parkir', 'aja', 'untuk', 'motor', 'rb', 'ada', 'tempat', 'makan', 'juga']","['terjunnya', 'keren', 'airnya', 'langsung', 'jatuh', 'pinggir', 'pantai', 'pantai', 'lumayan', 'bersih', 'akses', 'gratis', 'cuma', 'bayar', 'parkir', 'saja', 'untuk', 'motor', 'ribu', 'tempat', 'makan', 'juga']","['terjun', 'keren', 'air', 'langsung', 'jatuh', 'pinggir', 'pantai', 'pantai', 'lumayan', 'bersih', 'akses', 'gratis', 'cuma', 'bayar', 'parkir', 'saja', 'untuk', 'motor', 'ribu', 'tempat', 'makan', 'juga']","['terjun', 'keren', 'air', 'langsung', 'jatuh', 'pinggir', 'pantai', 'pantai', 'lumayan', 'bersih', 'akses', 'gratis', 'bayar', 'parkir', 'motor', 'ribu', 'makan']"
air terjun toroan kct ketapang kbt sampang  madura  tempat nya bagus untuk di kunjungi all turns all sejagat raya  att best  air nya menyatu dengan air lautan samudera air ,1,"['air', 'terjun', 'toroan', 'kct', 'ketapang', 'kbt', 'sampang', 'madura', 'tempat', 'nya', 'bagus', 'untuk', 'di', 'kunjungi', 'all', 'turns', 'all', 'sejagat', 'raya', 'att', 'best', 'air', 'nya', 'menyatu', 'dengan', 'air', 'lautan', 'samudera', 'air']","['terjun', 'toroan', 'ketapang', 'sampang', 'madura', 'tempat', 'bagus', 'untuk', 'kunjungi', 'turns', 'sejagat', 'raya', 'best', 'menyatu', 'dengan', 'lautan', 'samudera']","['terjun', 'toro', 'ketapang', 'sampang', 'madura', 'tempat', 'bagus', 'untuk', 'kunjung', 'turns', 'jagat', 'raya', 'best', 'satu', 'dengan', 'laut', 'samudera']","['terjun', 'toro', 'ketapang', 'sampang', 'madura', 'bagus', 'kunjung', 'turns', 'jagat', 'raya', 'best', 'laut', 'samudera']"
tempatnya bagus cuman agak kurang terawat banyak sampah berserakan,0,"['tempatnya', 'bagus', 'cuman', 'agak', 'kurang', 'terawat', 'banyak', 'sampah', 'berserakan']","['tempatnya', 'bagus', 'cuman', 'agak', 'kurang', 'terawat', 'banyak', 'sampah', 'berserakan']","['tempat', 'bagus', 'cuman', 'agak', 'kurang', 'awat', 'banyak', 'sampah', 'sera']","['bagus', 'cuman', 'awat', 'sampah', 'sera']"
tempat nya nayaman sejuk bagus buat berfoto dengan keluarga tp kl hujan laut nya ad sampah yg merusak pemandangan mata,1,"['tempat', 'nya', 'nayaman', 'sejuk', 'bagus', 'buat', 'berfoto', 'dengan', 'keluarga', 'tp', 'kl', 'hujan', 'laut', 'nya', 'ad', 'sampah', 'yg', 'merusak', 'pemandangan', 'mata']","['tempat', 'nayaman', 'sejuk', 'bagus', 'buat', 'berfoto', 'dengan', 'keluarga', 'tapi', 'kalau', 'hujan', 'laut', 'sampah', 'yang', 'merusak', 'pemandangan', 'mata']","['tempat', 'nayam', 'sejuk', 'bagus', 'buat', 'foto', 'dengan', 'keluarga', 'tapi', 'kalau', 'hujan', 'laut', 'sampah', 'yang', 'rusak', 'pandang', 'mata']","['nayam', 'sejuk', 'bagus', 'foto', 'keluarga', 'hujan', 'laut', 'sampah', 'rusak', 'pandang', 'mata']"
air terjun langsung ke laut lautnya bersih dari sampah sangat bagus untuk fotofoto,1,"['air', 'terjun', 'langsung', 'ke', 'laut', 'lautnya', 'bersih', 'dari', 'sampah', 'sangat', 'bagus', 'untuk', 'fotofoto']","['terjun', 'langsung', 'laut', 'lautnya', 'bersih', 'dari', 'sampah', 'sangat', 'bagus', 'untuk', 'fotofoto']","['terjun', 'langsung', 'laut', 'laut', 'bersih', 'dari', 'sampah', 'sangat', 'bagus', 'untuk', 'fotofoto']","['terjun', 'langsung', 'laut', 'laut', 'bersih', 'sampah', 'bagus', 'fotofoto']"
bagus sayangnya banyak sampah dari air terjunnya yg berhulu di pemukiman atas,1,"['bagus', 'sayangnya', 'banyak', 'sampah', 'dari', 'air', 'terjunnya', 'yg', 'berhulu', 'di', 'pemukiman', 'atas']","['bagus', 'sayangnya', 'banyak', 'sampah', 'dari', 'terjunnya', 'yang', 'berhulu', 'pemukiman', 'atas']","['bagus', 'sayang', 'banyak', 'sampah', 'dari', 'terjun', 'yang', 'hulu', 'mukim', 'atas']","['bagus', 'sayang', 'sampah', 'terjun', 'hulu', 'mukim']"
bagus banget cocok banget buat spot foto buat nyantai sambil liat laut jg bisa,1,"['bagus', 'banget', 'cocok', 'banget', 'buat', 'spot', 'foto', 'buat', 'nyantai', 'sambil', 'liat', 'laut', 'jg', 'bisa']","['bagus', 'banget', 'cocok', 'banget', 'buat', 'spot', 'foto', 'buat', 'nyantai', 'sambil', 'lihat', 'laut', 'juga', 'bisa']","['bagus', 'banget', 'cocok', 'banget', 'buat', 'spot', 'foto', 'buat', 'nyantai', 'sambil', 'lihat', 'laut', 'juga', 'bisa']","['bagus', 'banget', 'cocok', 'banget', 'spot', 'foto', 'nyantai', 'lihat', 'laut']"
air terjun kecil tetapi cukup indah lokasi tepat di jalur pantura bangkalan  sumenep,1,"['air', 'terjun', 'kecil', 'tetapi', 'cukup', 'indah', 'lokasi', 'tepat', 'di', 'jalur', 'pantura', 'bangkalan', 'sumenep']","['terjun', 'kecil', 'tetapi', 'cukup', 'indah', 'lokasi', 'tepat', 'jalur', 'pantura', 'bangkalan', 'sumenep']","['terjun', 'kecil', 'tetapi', 'cukup', 'indah', 'lokasi', 'tepat', 'jalur', 'pantura', 'bangkal', 'sumenep']","['terjun', 'indah', 'lokasi', 'jalur', 'pantura', 'bangkal', 'sumenep']"
semakin bagus dan bersih sayang kamar mandi dan mushola kurang terawat,1,"['semakin', 'bagus', 'dan', 'bersih', 'sayang', 'kamar', 'mandi', 'dan', 'mushola', 'kurang', 'terawat']","['semakin', 'bagus', 'bersih', 'sayang', 'kamar', 'mandi', 'mushola', 'kurang', 'terawat']","['makin', 'bagus', 'bersih', 'sayang', 'kamar', 'mandi', 'mushola', 'kurang', 'awat']","['bagus', 'bersih', 'sayang', 'kamar', 'mandi', 'mushola', 'awat']"
pemandang cukup bagus dan akses mudah karna berada di tepi jalan,1,"['pemandang', 'cukup', 'bagus', 'dan', 'akses', 'mudah', 'karna', 'berada', 'di', 'tepi', 'jalan']","['pemandang', 'cukup', 'bagus', 'akses', 'mudah', 'karena', 'berada', 'tepi', 'jalan']","['pandang', 'cukup', 'bagus', 'akses', 'mudah', 'karena', 'ada', 'tepi', 'jalan']","['pandang', 'bagus', 'akses', 'mudah', 'tepi', 'jalan']"
air terjunnya bagus tp air nya coba tengok sendiri keatas,1,"['air', 'terjunnya', 'bagus', 'tp', 'air', 'nya', 'coba', 'tengok', 'sendiri', 'keatas']","['terjunnya', 'bagus', 'tapi', 'coba', 'tengok', 'sendiri', 'keatas']","['terjun', 'bagus', 'tapi', 'coba', 'tengok', 'sendiri', 'atas']","['terjun', 'bagus', 'coba', 'tengok']"
bagus asalkan pas air laut tidak pasang kedua masih banyak sampah yang ditinggalkan oleh pengunjung,0,"['bagus', 'asalkan', 'pas', 'air', 'laut', 'tidak', 'pasang', 'kedua', 'masih', 'banyak', 'sampah', 'yang', 'ditinggalkan', 'oleh', 'pengunjung']","['bagus', 'asalkan', 'laut', 'tidak', 'pasang', 'kedua', 'masih', 'banyak', 'sampah', 'yang', 'ditinggalkan', 'oleh', 'pengunjung']","['bagus', 'asal', 'laut', 'tidak', 'pasang', 'dua', 'masih', 'banyak', 'sampah', 'yang', 'tinggal', 'oleh', 'unjung']","['bagus', 'laut', 'pasang', 'sampah', 'tinggal', 'unjung']"
